catalogue_obsid|catalogue_obsdate|catalogue_lmjd|catalogue_mjd|catalogue_planid|catalogue_spid|catalogue_fiberid|catalogue_class|catalogue_subclass|catalogue_z|catalogue_ra|catalogue_dec|stellar_teff|stellar_logg|stellar_feh|stellar_rv|obsfits_file
538106210|2017-02-17|57802|57801|HD101916N544331B01|6|210|GALAXY|Non|0.0462220000|158.0658990000|53.6248258000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp06-210.fits.gz
538110016|2017-02-17|57802|57801|HD101916N544331B01|10|16|GALAXY|Non|0.0479820000|151.4196762000|54.2500120000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-016.fits.gz
538110044|2017-02-17|57802|57801|HD101916N544331B01|10|44|GALAXY|Non|0.0444510000|151.8245808000|53.9193175000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-044.fits.gz
538110047|2017-02-17|57802|57801|HD101916N544331B01|10|47|GALAXY|Non|0.0688920000|152.0665953000|53.7041906000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-047.fits.gz
538110104|2017-02-17|57802|57801|HD101916N544331B01|10|104|GALAXY|Non|0.0469840000|150.7742344000|54.1972604000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-104.fits.gz
538110120|2017-02-17|57802|57801|HD101916N544331B01|10|120|GALAXY|Non|0.0442630000|151.0565059000|54.1301941000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-120.fits.gz
538110140|2017-02-17|57802|57801|HD101916N544331B01|10|140|GALAXY|Non|0.0473120000|151.0633677000|54.6626550000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-140.fits.gz
538110182|2017-02-17|57802|57801|HD101916N544331B01|10|182|GALAXY|Non|0.0441610000|151.5179150000|53.7148430000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-182.fits.gz
538110211|2017-02-17|57802|57801|HD101916N544331B01|10|211|GALAXY|Non|0.0474690000|152.2996340000|54.1795540000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp10-211.fits.gz
538116046|2017-02-17|57802|57801|HD101916N544331B01|16|46|GALAXY|Non|0.1226730000|152.5523162000|56.7730567000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp16-046.fits.gz
538116146|2017-02-17|57802|57801|HD101916N544331B01|16|146|GALAXY|Non|0.1235570000|153.3867750000|56.7168097000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp16-146.fits.gz
538114040|2017-02-17|57802|57801|HD101916N544331B01|14|40|GALAXY|Non|0.0484880000|150.7398128000|54.8229920000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-040.fits.gz
538114065|2017-02-17|57802|57801|HD101916N544331B01|14|65|GALAXY|Non|0.0483370000|151.8416067000|54.7333867000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-065.fits.gz
538114090|2017-02-17|57802|57801|HD101916N544331B01|14|90|GALAXY|Non|0.0906470000|152.0775294000|55.5622780000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-090.fits.gz
538114141|2017-02-17|57802|57801|HD101916N544331B01|14|141|GALAXY|Non|0.0614320000|151.8428751000|55.6196029000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-141.fits.gz
538114149|2017-02-17|57802|57801|HD101916N544331B01|14|149|GALAXY|Non|0.0748730000|151.9732638000|55.7916429000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-149.fits.gz
538114159|2017-02-17|57802|57801|HD101916N544331B01|14|159|GALAXY|Non|0.0244770000|152.2987589000|55.2782734000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-159.fits.gz
538114228|2017-02-17|57802|57801|HD101916N544331B01|14|228|GALAXY|Non|0.1142560000|150.6123972000|54.9469985000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-228.fits.gz
538114229|2017-02-17|57802|57801|HD101916N544331B01|14|229|GALAXY|Non|0.0483990000|150.9150174000|55.0520630000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp14-229.fits.gz
538103057|2017-02-17|57802|57801|HD101916N544331B01|3|57|GALAXY|Non|0.0464340000|152.5931462000|54.7282059000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-057.fits.gz
538103080|2017-02-17|57802|57801|HD101916N544331B01|3|80|GALAXY|Non|0.0455080000|152.3060710000|54.4344265000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-080.fits.gz
538103118|2017-02-17|57802|57801|HD101916N544331B01|3|118|GALAXY|Non|0.1853410000|152.4715594000|55.1890915000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-118.fits.gz
538103125|2017-02-17|57802|57801|HD101916N544331B01|3|125|GALAXY|Non|0.1457960000|152.9206822000|55.1054937000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-125.fits.gz
538103153|2017-02-17|57802|57801|HD101916N544331B01|3|153|GALAXY|Non|0.1035910000|153.6386578000|54.8553419000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-153.fits.gz
538103161|2017-02-17|57802|57801|HD101916N544331B01|3|161|GALAXY|Non|0.1844430000|153.2611080000|54.8148776000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp03-161.fits.gz
538104012|2017-02-17|57802|57801|HD101916N544331B01|4|12|GALAXY|Non|0.0949010000|153.8555796000|54.8907648000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-012.fits.gz
538104119|2017-02-17|57802|57801|HD101916N544331B01|4|119|GALAXY|Non|0.1295380000|155.0298743000|54.4887231000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-119.fits.gz
538104120|2017-02-17|57802|57801|HD101916N544331B01|4|120|GALAXY|Non|0.0356410000|155.6506986000|54.5316498000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-120.fits.gz
538104157|2017-02-17|57802|57801|HD101916N544331B01|4|157|GALAXY|Non|0.0717550000|154.4531931000|54.7211057000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-157.fits.gz
538104205|2017-02-17|57802|57801|HD101916N544331B01|4|205|GALAXY|Non|0.1171230000|155.4082522000|55.1008261000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-205.fits.gz
538104230|2017-02-17|57802|57801|HD101916N544331B01|4|230|GALAXY|Non|0.0669630000|155.7172290000|54.8665480000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-230.fits.gz
538104232|2017-02-17|57802|57801|HD101916N544331B01|4|232|GALAXY|Non|0.0252180000|155.7413591000|54.7171614000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-232.fits.gz
538104250|2017-02-17|57802|57801|HD101916N544331B01|4|250|GALAXY|Non|0.0640240000|155.6311866000|54.8132058000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp04-250.fits.gz
538115021|2017-02-17|57802|57801|HD101916N544331B01|15|21|GALAXY|Non|0.1276930000|154.6320963000|55.9737833000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-021.fits.gz
538115028|2017-02-17|57802|57801|HD101916N544331B01|15|28|GALAXY|Non|0.1179340000|154.9426542000|56.2318817000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-028.fits.gz
538115120|2017-02-17|57802|57801|HD101916N544331B01|15|120|GALAXY|Non|0.0699640000|155.2253946000|55.3820408000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-120.fits.gz
538115154|2017-02-17|57802|57801|HD101916N544331B01|15|154|GALAXY|Non|0.0707150000|153.6465414000|56.0865814000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-154.fits.gz
538115155|2017-02-17|57802|57801|HD101916N544331B01|15|155|GALAXY|Non|0.0466820000|153.4041883000|55.8969461000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-155.fits.gz
538115236|2017-02-17|57802|57801|HD101916N544331B01|15|236|GALAXY|Non|0.1261490000|153.4582736000|55.5368172000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp15-236.fits.gz
538109141|2017-02-17|57802|57801|HD101916N544331B01|9|141|GALAXY|Non|0.1172750000|156.6781101000|55.1260194000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp09-141.fits.gz
538109162|2017-02-17|57802|57801|HD101916N544331B01|9|162|GALAXY|Non|0.1299760000|155.9565970000|55.4726757000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp09-162.fits.gz
538109245|2017-02-17|57802|57801|HD101916N544331B01|9|245|GALAXY|Non|0.0048870000|157.2768994000|54.7226658000|||||20170217/HD101916N544331B01/spec-57802-HD101916N544331B01_sp09-245.fits.gz
538008028|2017-02-17|57802|57801|GAC112N51M1|8|28|GALAXY|Non|0.0656730000|113.9873600000|51.9494000000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp08-028.fits.gz
538012001|2017-02-17|57802|57801|GAC112N51M1|12|1|GALAXY|Non|0.1225570000|114.7397700000|53.4241530000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp12-001.fits.gz
538004124|2017-02-17|57802|57801|GAC112N51M1|4|124|GALAXY|Non|0.0825720000|113.4839000000|51.8776200000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp04-124.fits.gz
538015234|2017-02-17|57802|57801|GAC112N51M1|15|234|GALAXY|Non|0.0626280000|111.8796600000|52.8626880000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp15-234.fits.gz
538009124|2017-02-17|57802|57801|GAC112N51M1|9|124|GALAXY|Non|0.1032690000|113.7702600000|53.1215600000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp09-124.fits.gz
538007132|2017-02-17|57802|57801|GAC112N51M1|7|132|GALAXY|Non|0.0714360000|115.6524700000|50.5861960000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp07-132.fits.gz
538008232|2017-02-17|57802|57801|GAC112N51M1|8|232|GALAXY|Non|0.0668820000|113.9193100000|51.6599120000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp08-232.fits.gz
538015080|2017-02-17|57802|57801|GAC112N51M1|15|80|GALAXY|Non|0.0379490000|111.3896400000|52.9907900000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp15-080.fits.gz
538004071|2017-02-17|57802|57801|GAC112N51M1|4|71|GALAXY|Non|0.1223830000|113.6333200000|52.2424980000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp04-071.fits.gz
538013130|2017-02-17|57802|57801|GAC112N51M1|13|130|GALAXY|Non|0.0681230000|115.6225500000|52.4691910000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp13-130.fits.gz
538010014|2017-02-17|57802|57801|GAC112N51M1|10|14|GALAXY|Non|0.1025410000|109.7833700000|51.8266630000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp10-014.fits.gz
538002239|2017-02-17|57802|57801|GAC112N51M1|2|239|GALAXY|Non|0.1053800000|111.2164100000|50.6509270000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp02-239.fits.gz
538016164|2017-02-17|57802|57801|GAC112N51M1|16|164|GALAXY|Non|0.0702580000|111.2097100000|53.4145830000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp16-164.fits.gz
538014138|2017-02-17|57802|57801|GAC112N51M1|14|138|GALAXY|Non|0.0441130000|109.9373100000|52.9565510000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp14-138.fits.gz
538015199|2017-02-17|57802|57801|GAC112N51M1|15|199|GALAXY|Non|0.1041220000|112.1764000000|52.6939340000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp15-199.fits.gz
538015195|2017-02-17|57802|57801|GAC112N51M1|15|195|GALAXY|Non|0.0968280000|112.0921000000|52.6051400000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp15-195.fits.gz
538005102|2017-02-17|57802|57801|GAC112N51M1|5|102|GALAXY|Non|0.1207190000|113.0131900000|51.1687290000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp05-102.fits.gz
538007050|2017-02-17|57802|57801|GAC112N51M1|7|50|GALAXY|Non|0.0619430000|113.5947600000|50.2843500000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp07-050.fits.gz
538006055|2017-02-17|57802|57801|GAC112N51M1|6|55|GALAXY|Non|0.1031710000|115.9758900000|51.9233070000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp06-055.fits.gz
538011023|2017-02-17|57802|57801|GAC112N51M1|11|23|GALAXY|Non|0.0837850000|111.7772100000|54.0362200000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp11-023.fits.gz
538005106|2017-02-17|57802|57801|GAC112N51M1|5|106|GALAXY|Non|0.0687320000|113.1186800000|51.2179890000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp05-106.fits.gz
538012051|2017-02-17|57802|57801|GAC112N51M1|12|51|GALAXY|Non|0.0530710000|114.1188400000|53.8239680000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp12-051.fits.gz
538007176|2017-02-17|57802|57801|GAC112N51M1|7|176|GALAXY|Non|0.1237230000|115.1691600000|50.5882470000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp07-176.fits.gz
538004126|2017-02-17|57802|57801|GAC112N51M1|4|126|GALAXY|Non|0.0377980000|112.4864100000|51.5000460000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp04-126.fits.gz
538008049|2017-02-17|57802|57801|GAC112N51M1|8|49|GALAXY|Non|0.0638260000|113.7787300000|51.8815360000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp08-049.fits.gz
538003056|2017-02-17|57802|57801|GAC112N51M1|3|56|GALAXY|Non|0.1209990000|110.9002300000|52.2766210000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp03-056.fits.gz
538010034|2017-02-17|57802|57801|GAC112N51M1|10|34|GALAXY|Non|0.1273260000|109.9294800000|51.0407790000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp10-034.fits.gz
538012250|2017-02-17|57802|57801|GAC112N51M1|12|250|GALAXY|Non|0.1031420000|114.3703300000|54.0805050000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp12-250.fits.gz
538006210|2017-02-17|57802|57801|GAC112N51M1|6|210|GALAXY|Non|0.0630870000|115.7142100000|50.9118300000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp06-210.fits.gz
538006237|2017-02-17|57802|57801|GAC112N51M1|6|237|GALAXY|Non|0.0100390000|114.7025200000|51.1339510000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp06-237.fits.gz
538006245|2017-02-17|57802|57801|GAC112N51M1|6|245|GALAXY|Non|0.0681900000|115.3110200000|51.4080170000|||||20170217/GAC112N51M1/spec-57802-GAC112N51M1_sp06-245.fits.gz
551812186|2017-02-20|57805|57804|GAC097N52M1|12|186|GALAXY|Non|0.0356620000|99.6793040000|54.2171620000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp12-186.fits.gz
551808119|2017-02-20|57805|57804|GAC097N52M1|8|119|GALAXY|Non|0.0874567000|98.5037580000|51.3461290000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp08-119.fits.gz
551808125|2017-02-20|57805|57804|GAC097N52M1|8|125|GALAXY|Non|0.0895390000|98.5521940000|51.3709190000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp08-125.fits.gz
551808178|2017-02-20|57805|57804|GAC097N52M1|8|178|GALAXY|Non|0.0485590000|98.2055510000|51.3096220000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp08-178.fits.gz
551808187|2017-02-20|57805|57804|GAC097N52M1|8|187|GALAXY|Non|0.0362870000|98.0489960000|51.3927550000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp08-187.fits.gz
551806178|2017-02-20|57805|57804|GAC097N52M1|6|178|GALAXY|Non|0.1142450000|100.4165000000|51.7478050000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp06-178.fits.gz
551806241|2017-02-20|57805|57804|GAC097N52M1|6|241|GALAXY|Non|0.1319610000|99.8183030000|51.7596460000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp06-241.fits.gz
551804054|2017-02-20|57805|57804|GAC097N52M1|4|54|GALAXY|Non|0.0344910000|97.8382080000|52.7058750000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp04-054.fits.gz
551804129|2017-02-20|57805|57804|GAC097N52M1|4|129|GALAXY|Non|0.1288410000|96.8602090000|51.8943910000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp04-129.fits.gz
551809155|2017-02-20|57805|57804|GAC097N52M1|9|155|GALAXY|Non|0.0529630000|97.8692620000|53.2900680000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp09-155.fits.gz
551809237|2017-02-20|57805|57804|GAC097N52M1|9|237|GALAXY|Non|0.1276030000|99.6644710000|52.4359300000|||||20170220/GAC097N52M1/spec-57805-GAC097N52M1_sp09-237.fits.gz
551902003|2017-02-20|57805|57804|HD101242N281431M02|2|3|GALAXY|Non|0.0742420000|152.1454420000|26.5813900000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp02-003.fits.gz
551902093|2017-02-20|57805|57804|HD101242N281431M02|2|93|GALAXY|Non|0.2832370000|151.1167200000|26.6509560000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp02-093.fits.gz
551902239|2017-02-20|57805|57804|HD101242N281431M02|2|239|GALAXY|Non|0.2386390000|152.0424700000|26.8842170000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp02-239.fits.gz
551902246|2017-02-20|57805|57804|HD101242N281431M02|2|246|GALAXY|Non|0.1789230000|151.9151900000|26.7702130000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp02-246.fits.gz
551912010|2017-02-20|57805|57804|HD101242N281431M02|12|10|GALAXY|Non|0.0963720000|154.9224730000|29.9036030000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-010.fits.gz
551912011|2017-02-20|57805|57804|HD101242N281431M02|12|11|GALAXY|Non|0.1220750000|155.0097271000|29.8765795000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-011.fits.gz
551912079|2017-02-20|57805|57804|HD101242N281431M02|12|79|GALAXY|Non|0.1237770000|154.2009378000|29.7389745000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-079.fits.gz
551912081|2017-02-20|57805|57804|HD101242N281431M02|12|81|GALAXY|Non|0.0509720000|154.5633618000|29.8177629000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-081.fits.gz
551912089|2017-02-20|57805|57804|HD101242N281431M02|12|89|GALAXY|Non|0.0377700000|154.5395412000|29.8116698000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-089.fits.gz
551912100|2017-02-20|57805|57804|HD101242N281431M02|12|100|GALAXY|Non|0.0958010000|154.3121558000|29.5569333000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-100.fits.gz
551912118|2017-02-20|57805|57804|HD101242N281431M02|12|118|GALAXY|Non|0.1839940000|155.2194511000|29.7247196000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-118.fits.gz
551912153|2017-02-20|57805|57804|HD101242N281431M02|12|153|GALAXY|Non|0.0814260000|155.0656241000|29.3967612000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-153.fits.gz
551912171|2017-02-20|57805|57804|HD101242N281431M02|12|171|GALAXY|Non|0.0811480000|155.0878054000|29.4126665000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-171.fits.gz
551912193|2017-02-20|57805|57804|HD101242N281431M02|12|193|GALAXY|Non|0.0957650000|155.0857039000|30.0256120000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-193.fits.gz
551912199|2017-02-20|57805|57804|HD101242N281431M02|12|199|GALAXY|Non|0.2271410000|155.1498570000|29.9219040000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp12-199.fits.gz
551911048|2017-02-20|57805|57804|HD101242N281431M02|11|48|GALAXY|Non|0.0957850000|153.6922871000|30.5534612000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp11-048.fits.gz
551911188|2017-02-20|57805|57804|HD101242N281431M02|11|188|GALAXY|Non|0.1122810000|153.1809350000|30.1482030000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp11-188.fits.gz
551911191|2017-02-20|57805|57804|HD101242N281431M02|11|191|GALAXY|Non|0.0498470000|153.0108755000|30.2175147000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp11-191.fits.gz
551911200|2017-02-20|57805|57804|HD101242N281431M02|11|200|GALAXY|Non|0.0492720000|153.2856772000|30.1390770000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp11-200.fits.gz
551911236|2017-02-20|57805|57804|HD101242N281431M02|11|236|GALAXY|Non|0.0947700000|153.4992269000|30.1029037000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp11-236.fits.gz
551901017|2017-02-20|57805|57804|HD101242N281431M02|1|17|GALAXY|Non|0.1435030000|153.4980000000|25.9328800000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp01-017.fits.gz
551901070|2017-02-20|57805|57804|HD101242N281431M02|1|70|GALAXY|Non|0.0546000000|152.9002400000|26.5076470000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp01-070.fits.gz
551901113|2017-02-20|57805|57804|HD101242N281431M02|1|113|GALAXY|Non|0.1635950000|153.4599400000|26.2662780000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp01-113.fits.gz
551901129|2017-02-20|57805|57804|HD101242N281431M02|1|129|GALAXY|Non|0.0807660000|153.5218270000|26.5977390000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp01-129.fits.gz
551907019|2017-02-20|57805|57804|HD101242N281431M02|7|19|GALAXY|Non|0.1007000000|154.4738779000|26.5310267000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp07-019.fits.gz
551907021|2017-02-20|57805|57804|HD101242N281431M02|7|21|GALAXY|Non|0.1139850000|154.0328960000|26.4083460000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp07-021.fits.gz
551907033|2017-02-20|57805|57804|HD101242N281431M02|7|33|GALAXY|Non|0.0813890000|153.6840241000|26.5212606000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp07-033.fits.gz
551907081|2017-02-20|57805|57804|HD101242N281431M02|7|81|GALAXY|Non|0.0806160000|155.0796190000|26.7661843000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp07-081.fits.gz
551907145|2017-02-20|57805|57804|HD101242N281431M02|7|145|GALAXY|Non|0.0806640000|155.4802494000|26.9747362000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp07-145.fits.gz
551905016|2017-02-20|57805|57804|HD101242N281431M02|5|16|GALAXY|Non|0.0489900000|153.1728220000|26.9160700000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-016.fits.gz
551905082|2017-02-20|57805|57804|HD101242N281431M02|5|82|GALAXY|Non|0.0389430000|152.8828460000|26.8608750000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-082.fits.gz
551905107|2017-02-20|57805|57804|HD101242N281431M02|5|107|GALAXY|Non|0.0914560000|153.4246651000|27.6078653000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-107.fits.gz
551905116|2017-02-20|57805|57804|HD101242N281431M02|5|116|GALAXY|Non|0.0509880000|153.3728064000|27.5110991000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-116.fits.gz
551905177|2017-02-20|57805|57804|HD101242N281431M02|5|177|GALAXY|Non|0.1481180000|151.9692666000|27.5032948000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-177.fits.gz
551905209|2017-02-20|57805|57804|HD101242N281431M02|5|209|GALAXY|Non|0.0143790000|152.3986337000|26.9469287000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp05-209.fits.gz
551910239|2017-02-20|57805|57804|HD101242N281431M02|10|239|GALAXY|Non|0.0556230000|151.3733347000|27.9789787000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp10-239.fits.gz
551908008|2017-02-20|57805|57804|HD101242N281431M02|8|8|GALAXY|Non|0.0997620000|153.9687200000|27.5594200000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp08-008.fits.gz
551908062|2017-02-20|57805|57804|HD101242N281431M02|8|62|GALAXY|Non|0.0507380000|154.4197920000|27.8503700000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp08-062.fits.gz
551908085|2017-02-20|57805|57804|HD101242N281431M02|8|85|GALAXY|Non|0.0500470000|154.8228330000|28.0312400000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp08-085.fits.gz
551908094|2017-02-20|57805|57804|HD101242N281431M02|8|94|GALAXY|Non|0.0498240000|154.5782671000|28.0184506000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp08-094.fits.gz
551906093|2017-02-20|57805|57804|HD101242N281431M02|6|93|GALAXY|Non|0.0506380000|155.1417530000|27.8566790000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-093.fits.gz
551906120|2017-02-20|57805|57804|HD101242N281431M02|6|120|GALAXY|Non|0.0989990000|155.4334680000|27.2266510000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-120.fits.gz
551906148|2017-02-20|57805|57804|HD101242N281431M02|6|148|GALAXY|Non|0.0502980000|155.3469695000|27.9118934000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-148.fits.gz
551906160|2017-02-20|57805|57804|HD101242N281431M02|6|160|GALAXY|Non|0.0508000000|155.5625330000|27.6730220000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-160.fits.gz
551906173|2017-02-20|57805|57804|HD101242N281431M02|6|173|GALAXY|Non|0.0841610000|155.6015052000|27.4975586000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-173.fits.gz
551906210|2017-02-20|57805|57804|HD101242N281431M02|6|210|GALAXY|Non|0.0803620000|155.2566920000|27.1235540000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp06-210.fits.gz
551914061|2017-02-20|57805|57804|HD101242N281431M02|14|61|GALAXY|Non|0.0524200000|151.3897110000|28.4163290000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp14-061.fits.gz
551914079|2017-02-20|57805|57804|HD101242N281431M02|14|79|GALAXY|Non|0.1403390000|151.5435114000|29.0894534000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp14-079.fits.gz
551914095|2017-02-20|57805|57804|HD101242N281431M02|14|95|GALAXY|Non|0.0493510000|151.5317050000|29.1337270000|||||20170220/HD101242N281431M02/spec-57805-HD101242N281431M02_sp14-095.fits.gz
