catalogue_obsid|catalogue_obsdate|catalogue_lmjd|catalogue_mjd|catalogue_planid|catalogue_spid|catalogue_fiberid|catalogue_class|catalogue_subclass|catalogue_z|catalogue_ra|catalogue_dec|stellar_teff|stellar_logg|stellar_feh|stellar_rv|obsfits_file
507908082|2017-01-03|57757|57756|HD103843N315834M02|8|82|QSO|Non|1.1150000000|160.9053600000|31.7290020000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-082.fits.gz
507908102|2017-01-03|57757|57756|HD103843N315834M02|8|102|QSO|Non|0.8500000000|160.4770400000|31.0299290000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-102.fits.gz
507908126|2017-01-03|57757|57756|HD103843N315834M02|8|126|QSO|Non|2.1585680000|160.8607600000|31.1455160000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-126.fits.gz
507908163|2017-01-03|57757|57756|HD103843N315834M02|8|163|QSO|Non|2.5652180000|160.3956329000|31.3087357000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-163.fits.gz
507908183|2017-01-03|57757|57756|HD103843N315834M02|8|183|QSO|Non|1.4592740000|160.3277694000|30.9145538000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-183.fits.gz
507908219|2017-01-03|57757|57756|HD103843N315834M02|8|219|QSO|Non|0.8087460000|160.4579700000|30.6402280000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-219.fits.gz
507908241|2017-01-03|57757|57756|HD103843N315834M02|8|241|QSO|Non|0.3530230000|160.3650600000|31.5703000000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp08-241.fits.gz
507913029|2017-01-03|57757|57756|HD103843N315834M02|13|29|QSO|Non|1.2250000000|162.3327000000|32.2676500000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-029.fits.gz
507913031|2017-01-03|57757|57756|HD103843N315834M02|13|31|QSO|Non|1.4173560000|162.5562938000|32.3421281000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-031.fits.gz
507913059|2017-01-03|57757|57756|HD103843N315834M02|13|59|QSO|Non|2.0268520000|162.1640637000|32.0386173000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-059.fits.gz
507913061|2017-01-03|57757|57756|HD103843N315834M02|13|61|QSO|Non|0.2797510000|162.2287245000|31.9236796000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-061.fits.gz
507913075|2017-01-03|57757|57756|HD103843N315834M02|13|75|QSO|Non|2.1338270000|162.4270358000|32.0390692000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-075.fits.gz
507913084|2017-01-03|57757|57756|HD103843N315834M02|13|84|QSO|Non|1.5325030000|161.5462800000|31.9426450000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-084.fits.gz
507913099|2017-01-03|57757|57756|HD103843N315834M02|13|99|QSO|Non|2.2541680000|161.5778400000|31.9778750000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-099.fits.gz
507913122|2017-01-03|57757|57756|HD103843N315834M02|13|122|QSO|Non|1.0682000000|161.9683820000|32.8535075000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-122.fits.gz
507913136|2017-01-03|57757|57756|HD103843N315834M02|13|136|QSO|Non|1.7925270000|161.9260251000|32.6647789000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-136.fits.gz
507913161|2017-01-03|57757|57756|HD103843N315834M02|13|161|QSO|Non|0.5066060000|161.3884300000|32.7096600000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-161.fits.gz
507913166|2017-01-03|57757|57756|HD103843N315834M02|13|166|QSO|Non|2.5433350000|161.2515800000|32.7815960000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp13-166.fits.gz
507916080|2017-01-03|57757|57756|HD103843N315834M02|16|80|QSO|Non|1.4240880000|157.8386000000|33.1598750000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-080.fits.gz
507916085|2017-01-03|57757|57756|HD103843N315834M02|16|85|QSO|Non|1.0522900000|157.9416000000|33.2669400000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-085.fits.gz
507916144|2017-01-03|57757|57756|HD103843N315834M02|16|144|QSO|Non|1.9716920000|158.6806000000|34.0181400000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-144.fits.gz
507916160|2017-01-03|57757|57756|HD103843N315834M02|16|160|QSO|Non|0.4342470000|158.3667000000|33.5008700000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-160.fits.gz
507916165|2017-01-03|57757|57756|HD103843N315834M02|16|165|QSO|Non|1.1698610000|158.4178000000|33.5956900000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-165.fits.gz
507916178|2017-01-03|57757|57756|HD103843N315834M02|16|178|QSO|Non|0.9690470000|158.1748346000|33.5363015000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-178.fits.gz
507916195|2017-01-03|57757|57756|HD103843N315834M02|16|195|QSO|Non|1.0452160000|157.9287300000|33.6995650000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp16-195.fits.gz
507901029|2017-01-03|57757|57756|HD103843N315834M02|1|29|QSO|Non|0.5568790000|159.2239100000|29.8123710000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-029.fits.gz
507901037|2017-01-03|57757|57756|HD103843N315834M02|1|37|QSO|Non|1.8784850000|159.1186191000|29.9668916000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-037.fits.gz
507901049|2017-01-03|57757|57756|HD103843N315834M02|1|49|QSO|Non|1.2942220000|159.3889900000|29.8795200000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-049.fits.gz
507901128|2017-01-03|57757|57756|HD103843N315834M02|1|128|QSO|Non|1.2334560000|159.8817159000|30.1887183000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-128.fits.gz
507901174|2017-01-03|57757|57756|HD103843N315834M02|1|174|QSO|Non|1.5216390000|159.4497800000|30.0680550000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-174.fits.gz
507901179|2017-01-03|57757|57756|HD103843N315834M02|1|179|QSO|Non|1.0792800000|160.1724967000|29.6420508000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-179.fits.gz
507901190|2017-01-03|57757|57756|HD103843N315834M02|1|190|QSO|Non|2.8939890000|160.3267229000|29.5869644000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-190.fits.gz
507901234|2017-01-03|57757|57756|HD103843N315834M02|1|234|QSO|Non|1.5195980000|158.9957800000|29.7146320000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-234.fits.gz
507906128|2017-01-03|57757|57756|HD103843N315834M02|6|128|QSO|Non|0.8501130000|162.2642717000|31.5550850000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp06-128.fits.gz
507906149|2017-01-03|57757|57756|HD103843N315834M02|6|149|QSO|Non|1.5250800000|162.3143000000|31.5886700000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp06-149.fits.gz
507906182|2017-01-03|57757|57756|HD103843N315834M02|6|182|QSO|Non|0.6756980000|161.8577600000|31.3070510000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp06-182.fits.gz
507906216|2017-01-03|57757|57756|HD103843N315834M02|6|216|QSO|Non|1.4245450000|161.9109000000|30.8958800000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp06-216.fits.gz
507905028|2017-01-03|57757|57756|HD103843N315834M02|5|28|QSO|Non|1.0180110000|159.3741100000|30.9803510000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-028.fits.gz
507905067|2017-01-03|57757|57756|HD103843N315834M02|5|67|QSO|Non|1.1782000000|159.1549000000|31.1683400000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-067.fits.gz
507905072|2017-01-03|57757|57756|HD103843N315834M02|5|72|QSO|Non|1.5767100000|159.1060000000|31.0871940000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-072.fits.gz
507905113|2017-01-03|57757|57756|HD103843N315834M02|5|113|QSO|Non|1.1972900000|159.7228300000|31.2304790000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-113.fits.gz
507905124|2017-01-03|57757|57756|HD103843N315834M02|5|124|QSO|Non|0.6115750000|159.8217800000|31.2706200000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-124.fits.gz
507905152|2017-01-03|57757|57756|HD103843N315834M02|5|152|QSO|Non|0.4166720000|159.3739700000|31.1790140000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-152.fits.gz
507905172|2017-01-03|57757|57756|HD103843N315834M02|5|172|QSO|Non|1.8305280000|159.5168700000|31.2415120000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-172.fits.gz
507905197|2017-01-03|57757|57756|HD103843N315834M02|5|197|QSO|Non|1.2118070000|158.7488900000|31.1340470000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-197.fits.gz
507905199|2017-01-03|57757|57756|HD103843N315834M02|5|199|QSO|Non|0.8608520000|158.3006800000|31.1788800000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-199.fits.gz
507905211|2017-01-03|57757|57756|HD103843N315834M02|5|211|QSO|Non|0.5500000000|158.7146237000|30.6501505000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-211.fits.gz
507905215|2017-01-03|57757|57756|HD103843N315834M02|5|215|QSO|Non|1.1868400000|158.7502487000|30.7134952000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-215.fits.gz
507905229|2017-01-03|57757|57756|HD103843N315834M02|5|229|QSO|Non|0.6500000000|158.9880000000|30.8698900000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp05-229.fits.gz
507907019|2017-01-03|57757|57756|HD103843N315834M02|7|19|QSO|Non|1.6938840000|160.9948400000|30.2523100000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-019.fits.gz
507907031|2017-01-03|57757|57756|HD103843N315834M02|7|31|QSO|Non|0.7050000000|160.2125500000|30.1573640000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-031.fits.gz
507907061|2017-01-03|57757|57756|HD103843N315834M02|7|61|QSO|Non|1.3000000000|161.3953000000|30.3739100000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-061.fits.gz
507907132|2017-01-03|57757|57756|HD103843N315834M02|7|132|QSO|Non|1.6004100000|161.8114000000|30.4973000000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-132.fits.gz
507907136|2017-01-03|57757|57756|HD103843N315834M02|7|136|QSO|Non|1.6943310000|161.8831114000|30.7005420000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-136.fits.gz
507907145|2017-01-03|57757|57756|HD103843N315834M02|7|145|QSO|Non|0.8487950000|162.0434746000|30.7388196000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-145.fits.gz
507907153|2017-01-03|57757|57756|HD103843N315834M02|7|153|QSO|Non|2.5250290000|160.5452900000|30.0498470000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-153.fits.gz
507907167|2017-01-03|57757|57756|HD103843N315834M02|7|167|QSO|Non|1.5100000000|160.6301600000|29.8491180000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-167.fits.gz
507907211|2017-01-03|57757|57756|HD103843N315834M02|7|211|QSO|Non|1.6318980000|161.0757900000|29.9261620000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp07-211.fits.gz
507914010|2017-01-03|57757|57756|HD103843N315834M02|14|10|QSO|Non|0.1426250000|157.1520800000|33.1272560000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-010.fits.gz
507914034|2017-01-03|57757|57756|HD103843N315834M02|14|34|QSO|Non|0.7464300000|157.2032200000|32.0709570000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-034.fits.gz
507914036|2017-01-03|57757|57756|HD103843N315834M02|14|36|QSO|Non|2.0351200000|157.1656670000|32.1197780000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-036.fits.gz
507914067|2017-01-03|57757|57756|HD103843N315834M02|14|67|QSO|Non|1.6269860000|157.7838365000|32.2637998000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-067.fits.gz
507914068|2017-01-03|57757|57756|HD103843N315834M02|14|68|QSO|Non|1.9893930000|157.7457600000|32.2660400000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-068.fits.gz
507914088|2017-01-03|57757|57756|HD103843N315834M02|14|88|QSO|Non|1.3335010000|157.8416734000|32.7337743000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-088.fits.gz
507914130|2017-01-03|57757|57756|HD103843N315834M02|14|130|QSO|Non|1.0727960000|157.5409600000|32.8329250000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-130.fits.gz
507914147|2017-01-03|57757|57756|HD103843N315834M02|14|147|QSO|Non|1.1373880000|157.5002800000|33.0751050000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-147.fits.gz
507914167|2017-01-03|57757|57756|HD103843N315834M02|14|167|QSO|Non|1.6043150000|157.7658100000|32.4333360000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-167.fits.gz
507914171|2017-01-03|57757|57756|HD103843N315834M02|14|171|QSO|Non|0.9138470000|157.8524800000|32.5745540000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-171.fits.gz
507914172|2017-01-03|57757|57756|HD103843N315834M02|14|172|QSO|Non|1.5917420000|157.6920100000|32.4760350000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-172.fits.gz
507914204|2017-01-03|57757|57756|HD103843N315834M02|14|204|QSO|Non|1.6544530000|157.3794800000|32.4256500000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-204.fits.gz
507914215|2017-01-03|57757|57756|HD103843N315834M02|14|215|QSO|Non|1.6952600000|157.4963700000|32.4054470000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-215.fits.gz
507914218|2017-01-03|57757|57756|HD103843N315834M02|14|218|QSO|Non|1.4588800000|157.4224100000|32.7880470000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-218.fits.gz
507914243|2017-01-03|57757|57756|HD103843N315834M02|14|243|QSO|Non|3.0911520000|157.2108471000|32.5152592000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp14-243.fits.gz
507915052|2017-01-03|57757|57756|HD103843N315834M02|15|52|QSO|Non|1.5786240000|158.6564400000|32.9528950000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-052.fits.gz
507915067|2017-01-03|57757|57756|HD103843N315834M02|15|67|QSO|Non|2.0384560000|158.5937200000|32.8245020000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-067.fits.gz
507915145|2017-01-03|57757|57756|HD103843N315834M02|15|145|QSO|Non|1.0381450000|159.7655000000|32.9785800000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-145.fits.gz
507915152|2017-01-03|57757|57756|HD103843N315834M02|15|152|QSO|Non|0.7984910000|158.9128200000|33.2801710000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-152.fits.gz
507915174|2017-01-03|57757|57756|HD103843N315834M02|15|174|QSO|Non|0.5490750000|158.8974400000|33.1683190000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-174.fits.gz
507915182|2017-01-03|57757|57756|HD103843N315834M02|15|182|QSO|Non|0.7554230000|159.5681800000|32.8720190000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-182.fits.gz
507915203|2017-01-03|57757|57756|HD103843N315834M02|15|203|QSO|Non|1.5884980000|159.1153777000|33.4717314000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-203.fits.gz
507915212|2017-01-03|57757|57756|HD103843N315834M02|15|212|QSO|Non|1.5377620000|159.1518100000|33.4043080000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-212.fits.gz
507915233|2017-01-03|57757|57756|HD103843N315834M02|15|233|QSO|Non|1.5326930000|158.7742000000|32.7116930000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-233.fits.gz
507915236|2017-01-03|57757|57756|HD103843N315834M02|15|236|QSO|Non|0.9550000000|158.8008600000|32.8525780000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-236.fits.gz
507915239|2017-01-03|57757|57756|HD103843N315834M02|15|239|QSO|Non|1.6199520000|159.1363600000|32.6348090000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-239.fits.gz
507915250|2017-01-03|57757|57756|HD103843N315834M02|15|250|QSO|Non|0.3401140000|159.1647000000|32.8600850000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp15-250.fits.gz
507903034|2017-01-03|57757|57756|HD103843N315834M02|3|34|QSO|Non|1.9894680000|158.4634500000|31.5002120000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-034.fits.gz
507903073|2017-01-03|57757|57756|HD103843N315834M02|3|73|QSO|Non|1.8860460000|158.4354600000|32.2006450000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-073.fits.gz
507903085|2017-01-03|57757|57756|HD103843N315834M02|3|85|QSO|Non|1.2684480000|158.2449000000|31.9238000000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-085.fits.gz
507903107|2017-01-03|57757|57756|HD103843N315834M02|3|107|QSO|Non|0.8938170000|158.3655000000|32.6128200000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-107.fits.gz
507903115|2017-01-03|57757|57756|HD103843N315834M02|3|115|QSO|Non|1.3008400000|158.2061000000|32.5160900000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-115.fits.gz
507903163|2017-01-03|57757|57756|HD103843N315834M02|3|163|QSO|Non|0.7987600000|158.5380288000|32.1329346000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-163.fits.gz
507903172|2017-01-03|57757|57756|HD103843N315834M02|3|172|QSO|Non|1.2598060000|158.7283700000|32.0273530000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-172.fits.gz
507903177|2017-01-03|57757|57756|HD103843N315834M02|3|177|QSO|Non|1.1650000000|158.4169900000|31.9222900000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-177.fits.gz
507903249|2017-01-03|57757|57756|HD103843N315834M02|3|249|QSO|Non|1.0250000000|158.0386500000|31.5908510000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp03-249.fits.gz
507909012|2017-01-03|57757|57756|HD103843N315834M02|9|12|QSO|Non|2.6771720000|160.8319000000|32.2859410000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp09-012.fits.gz
507909106|2017-01-03|57757|57756|HD103843N315834M02|9|106|QSO|Non|0.2463100000|160.3264700000|32.9650480000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp09-106.fits.gz
507909135|2017-01-03|57757|57756|HD103843N315834M02|9|135|QSO|Non|0.6729920000|161.3037559000|32.4209797000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp09-135.fits.gz
507909175|2017-01-03|57757|57756|HD103843N315834M02|9|175|QSO|Non|1.5105570000|160.4238800000|32.6466700000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp09-175.fits.gz
507910013|2017-01-03|57757|57756|HD103843N315834M02|10|13|QSO|Non|1.0350000000|157.5158650000|31.9068580000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-013.fits.gz
507910047|2017-01-03|57757|57756|HD103843N315834M02|10|47|QSO|Non|0.1800030000|157.7462300000|31.0488350000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-047.fits.gz
507910094|2017-01-03|57757|57756|HD103843N315834M02|10|94|QSO|Non|0.9356750000|157.1637000000|31.2676900000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-094.fits.gz
507910107|2017-01-03|57757|57756|HD103843N315834M02|10|107|QSO|Non|1.9616760000|157.2743900000|31.6766830000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-107.fits.gz
507910114|2017-01-03|57757|57756|HD103843N315834M02|10|114|QSO|Non|0.8245150000|157.0400010000|31.5440816000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-114.fits.gz
507910181|2017-01-03|57757|57756|HD103843N315834M02|10|181|QSO|Non|1.0585490000|157.3692879000|31.1065411000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-181.fits.gz
507910194|2017-01-03|57757|57756|HD103843N315834M02|10|194|QSO|Non|1.1641710000|157.2852000000|31.0630300000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp10-194.fits.gz
507904027|2017-01-03|57757|57756|HD103843N315834M02|4|27|QSO|Non|0.9350000000|159.5375500000|32.3151640000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-027.fits.gz
507904043|2017-01-03|57757|57756|HD103843N315834M02|4|43|QSO|Non|1.6702600000|159.4344400000|32.4830540000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-043.fits.gz
507904045|2017-01-03|57757|57756|HD103843N315834M02|4|45|QSO|Non|0.4306910000|159.5446200000|32.4328480000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-045.fits.gz
507904053|2017-01-03|57757|57756|HD103843N315834M02|4|53|QSO|Non|1.3701700000|159.9566400000|32.2786680000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-053.fits.gz
507904084|2017-01-03|57757|57756|HD103843N315834M02|4|84|QSO|Non|1.3195200000|159.8257200000|31.4546440000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-084.fits.gz
507904087|2017-01-03|57757|57756|HD103843N315834M02|4|87|QSO|Non|1.7619850000|160.1296300000|31.4776860000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-087.fits.gz
507904097|2017-01-03|57757|57756|HD103843N315834M02|4|97|QSO|Non|1.2400000000|160.0152000000|31.3740600000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-097.fits.gz
507904099|2017-01-03|57757|57756|HD103843N315834M02|4|99|QSO|Non|1.6198760000|159.8229800000|31.5586320000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-099.fits.gz
507904122|2017-01-03|57757|57756|HD103843N315834M02|4|122|QSO|Non|1.7272400000|160.0499600000|31.7298430000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-122.fits.gz
507904140|2017-01-03|57757|57756|HD103843N315834M02|4|140|QSO|Non|0.7832820000|159.3742600000|31.4269760000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-140.fits.gz
507904153|2017-01-03|57757|57756|HD103843N315834M02|4|153|QSO|Non|2.6981800000|158.9337826000|31.9315223000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-153.fits.gz
507904160|2017-01-03|57757|57756|HD103843N315834M02|4|160|QSO|Non|0.9329730000|159.5058200000|32.0513990000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-160.fits.gz
507904186|2017-01-03|57757|57756|HD103843N315834M02|4|186|QSO|Non|0.3758840000|159.5318100000|32.1409160000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-186.fits.gz
507904193|2017-01-03|57757|57756|HD103843N315834M02|4|193|QSO|Non|1.8269300000|159.3811800000|31.6475390000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-193.fits.gz
507904227|2017-01-03|57757|57756|HD103843N315834M02|4|227|QSO|Non|1.7232800000|160.2719300000|31.9107170000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp04-227.fits.gz
507901017|2017-01-03|57757|57756|HD103843N315834M02|1|17|QSO|Non|0.2474440000|159.9745800000|29.6466360000|||||20170103/HD103843N315834M02/spec-57757-HD103843N315834M02_sp01-017.fits.gz
508002017|2017-01-03|57757|57756|HD121027N290405M02|2|17|QSO|Non|0.4150000000|181.4450600000|27.1366200000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-017.fits.gz
508002029|2017-01-03|57757|57756|HD121027N290405M02|2|29|QSO|Non|1.3946680000|181.1698900000|27.7383890000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-029.fits.gz
508002128|2017-01-03|57757|57756|HD121027N290405M02|2|128|QSO|Non|1.8142130000|181.2273000000|27.5189880000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-128.fits.gz
508002145|2017-01-03|57757|57756|HD121027N290405M02|2|145|QSO|Non|0.4368990000|181.2730799000|27.5716336000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-145.fits.gz
508002154|2017-01-03|57757|57756|HD121027N290405M02|2|154|QSO|Non|1.4377570000|180.3819600000|27.6332660000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-154.fits.gz
508002194|2017-01-03|57757|57756|HD121027N290405M02|2|194|QSO|Non|0.5089220000|180.8239400000|27.8148030000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-194.fits.gz
508002212|2017-01-03|57757|57756|HD121027N290405M02|2|212|QSO|Non|1.4790380000|181.1710177000|27.0933046000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp02-212.fits.gz
508011008|2017-01-03|57757|57756|HD121027N290405M02|11|8|QSO|Non|0.5072450000|182.0534300000|30.8753040000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-008.fits.gz
508011031|2017-01-03|57757|57756|HD121027N290405M02|11|31|QSO|Non|1.4280400000|183.1341274000|31.2776262000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-031.fits.gz
508011069|2017-01-03|57757|57756|HD121027N290405M02|11|69|QSO|Non|1.6840400000|182.8860384000|30.7022874000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-069.fits.gz
508011078|2017-01-03|57757|57756|HD121027N290405M02|11|78|QSO|Non|1.6957870000|182.2862500000|30.7080210000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-078.fits.gz
508011092|2017-01-03|57757|57756|HD121027N290405M02|11|92|QSO|Non|0.8340350000|182.1360233000|30.7390786000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-092.fits.gz
508011113|2017-01-03|57757|57756|HD121027N290405M02|11|113|QSO|Non|1.2011740000|183.1358000000|31.0382900000|||||20170103/HD121027N290405M02/spec-57757-HD121027N290405M02_sp11-113.fits.gz
